id,player_name,season_rows,seasons,minutes,games,goals,npg,xG,npxG,assists,xA,shots,key_passes,xGChain,xGBuildup,main_league,main_team,np_shots,np_goals,np_xg,np_residual,np_conversion,avg_shot_xg,pens_taken,pens_scored,position,pos_share,col_agreement,position_ambiguous,shots_per90,npg_per90,npxg_per90,xa_per90,kp_per90,xgchain_per90,xgbuildup_per90,np_residual_per90,shots_per90_pct,shots_per90_z,npg_per90_pct,npg_per90_z,npxg_per90_pct,npxg_per90_z,xa_per90_pct,xa_per90_z,kp_per90_pct,kp_per90_z,xgchain_per90_pct,xgchain_per90_z,xgbuildup_per90_pct,xgbuildup_per90_z,np_residual_per90_pct,np_residual_per90_z,avg_shot_xg_pct,avg_shot_xg_z,np_conversion_pct,np_conversion_z,shots_head,shots_leftfoot,shots_otherbodypart,shots_rightfoot,goals_head,goals_leftfoot,goals_otherbodypart,goals_rightfoot,residual_head,residual_leftfoot,residual_otherbodypart,residual_rightfoot,reliable_head,reliable_leftfoot,reliable_otherbodypart,reliable_rightfoot,left_share,footedness,weaker_foot_shots,weaker_foot_reliable,zone_edge_of_box,zone_outside_box,zone_six_yard_box,sit_directfreekick,sit_fromcorner,sit_openplay,sit_penalty,sit_setpiece,season_progression,peak_year,peak_residual,trough_year,trough_residual
1903,Kevin Lasagna,3,3,5096.0,90.0,7.0,7.0,20.918838845100254,20.918838845100254,7.0,6.959908684715629,163.0,57.0,29.070148973260075,4.170130030252039,serie_a,Verona,163.0,7.0,20.91884040599688,-13.92,0.0429,0.1283,0.0,0.0,F,1.0,1.0,False,2.8787,0.1236,0.3694,0.1229,1.0067,0.5134,0.0736,-0.2458,87.0,1.046,20.1,-0.837,78.5,0.709,41.0,-0.359,36.9,-0.476,56.5,0.018,8.5,-1.148,1.2,-2.72,56.6,0.11,7.4,-1.328,21,119,1,22,0,5,0,2,-2.12,-8.99,-0.91,-1.89,False,True,False,False,0.844,left,22,False,0.337,0.006,0.656,0.006,0.104,0.871,0.0,0.018,2020: -7.4 -> 2021: -2.1 -> 2022: -4.5,2021.0,-2.08,2020.0,-7.37
8807,Silas Wamangituka,4,4,5095.0,91.0,21.0,17.0,19.58502286300063,15.796148090157658,8.0,9.264704255387187,112.0,56.0,34.35708964057267,11.482406435534358,bundesliga,VfB Stuttgart,107.0,17.0,15.796145543921735,1.2,0.1589,0.1476,5.0,4.0,F,0.831,0.22100098135426888,True,1.8901,0.3003,0.279,0.1637,0.9892,0.6069,0.2028,0.0212,36.4,-0.346,69.8,0.386,58.8,0.062,63.6,0.203,35.3,-0.51,74.8,0.546,65.3,0.225,76.0,0.581,72.9,0.57,83.5,0.925,2,18,0,87,0,2,0,15,-0.03,-0.29,,1.52,False,False,False,True,0.171,right,18,False,0.196,0.0,0.804,0.0,0.018,0.929,0.045,0.009,2020: +2.9 -> 2022: -1.4 -> 2023: -0.2,2020.0,2.9,2022.0,-1.42
11296,Cody Gakpo,3,3,5093.0,91.0,25.0,25.0,23.92502490617335,23.92502490617335,11.0,13.467727521434426,162.0,86.0,51.758486891165376,19.576516951434314,premier_league,Liverpool,162.0,25.0,23.925023336894803,1.07,0.1543,0.1477,0.0,0.0,F,1.0,1.0,False,2.8628,0.4418,0.4228,0.238,1.5197,0.9146,0.3459,0.0189,86.3,1.023,90.3,1.365,86.8,1.091,89.0,1.227,74.7,0.54,97.5,2.283,94.1,1.745,75.1,0.552,73.1,0.573,81.2,0.836,30,18,0,114,6,5,0,14,0.97,-0.36,,0.47,True,False,False,True,0.136,right,18,False,0.302,0.006,0.691,0.0,0.105,0.858,0.0,0.037,2022: +0.5 -> 2023: -0.8 -> 2024: +1.4,2024.0,1.4,2023.0,-0.77
11340,Cyle Larin,3,3,5091.0,86.0,18.0,15.0,23.50258011650294,21.27274731826037,7.0,4.7765233386307955,158.0,34.0,23.985126443207264,3.3611652068793774,la_liga,Mallorca,155.0,15.0,21.27274712454527,-6.27,0.0968,0.1372,3.0,3.0,F,1.0,1.0,False,2.7401,0.2652,0.3761,0.0844,0.6011,0.424,0.0594,-0.1108,81.5,0.851,61.2,0.143,79.7,0.757,17.6,-0.889,5.4,-1.279,34.7,-0.487,4.8,-1.299,12.9,-1.051,64.8,0.322,40.7,-0.281,57,32,0,66,2,3,0,10,-4.44,-1.76,,-0.07,True,True,False,True,0.327,right,32,True,0.135,0.006,0.858,0.0,0.133,0.778,0.019,0.07,2022: -0.1 -> 2023: -5.7 -> 2024: -0.5,2022.0,-0.12,2023.0,-5.66
11742,Álex Suárez,2,2,5087.0,62.0,2.0,2.0,2.5663364194333553,2.5663364194333553,0.0,0.413440391421318,13.0,9.0,6.014380228705704,5.739495567046106,la_liga,Las Palmas,13.0,2.0,2.5663364790379997,-0.57,0.1538,0.1974,0.0,0.0,D,1.0,1.0,False,0.23,0.0354,0.0454,0.0073,0.1592,0.1064,0.1015,-0.0101,11.8,-1.049,52.1,-0.089,53.5,-0.023,13.1,-0.838,20.3,-0.7,6.4,-1.199,8.6,-1.102,47.3,-0.097,95.7,1.948,86.4,0.967,6,1,0,6,1,0,0,1,0.36,-0.08,,-0.85,False,False,False,False,0.143,right,1,False,0.154,0.0,0.846,0.0,0.385,0.308,0.0,0.308,2023: -0.2 -> 2024: -0.3,2023.0,-0.24,2024.0,-0.32
9243,Ilaix Moriba,6,5,5086.0,102.0,2.0,2.0,4.746688903309405,4.746688903309405,7.0,5.740025609731674,87.0,47.0,22.758426134474576,15.995734522119164,la_liga,Celta Vigo,87.0,2.0,4.746688879095014,-2.75,0.023,0.0546,0.0,0.0,M,1.0,1.0,False,1.5395,0.0354,0.084,0.1016,0.8317,0.4027,0.2831,-0.0487,84.6,0.888,36.0,-0.482,65.0,0.038,59.8,0.054,46.7,-0.262,67.4,0.209,69.1,0.262,11.3,-0.9,30.1,-0.616,24.1,-0.759,15,19,0,53,0,1,0,1,-0.89,0.09,,-1.95,False,False,False,True,0.264,right,19,False,0.54,0.046,0.414,0.023,0.184,0.713,0.0,0.08,2020: +0.2 -> 2021: -0.7 -> 2022: -0.9 -> 2023: -0.2 -> 2024: -1.1,2020.0,0.22,2024.0,-1.14
11527,Lamine Yamal,3,3,5067.0,73.0,14.0,14.0,17.816579970531166,17.816579970531166,18.0,21.16800989024341,203.0,103.0,61.26195155084133,30.08557941764593,la_liga,Barcelona,203.0,14.0,17.816579949110736,-3.82,0.069,0.0878,0.0,0.0,F,1.0,0.5685810144069469,True,3.6057,0.2487,0.3165,0.376,1.8295,1.0881,0.5344,-0.0679,97.1,2.069,56.8,0.029,66.6,0.331,99.3,3.128,86.6,1.154,99.3,3.262,99.6,3.748,26.6,-0.521,21.5,-0.856,19.7,-0.821,4,180,0,19,0,12,0,2,-0.63,-2.51,,-0.69,False,True,False,False,0.905,left,19,False,0.493,0.005,0.502,0.0,0.158,0.813,0.0,0.03,2023: -0.8 -> 2024: -2.6,2023.0,-0.79,2024.0,-2.59
6850,Willy Boly,5,5,5067.0,68.0,3.0,3.0,2.842463771812618,2.842463771812618,3.0,2.1073281429708004,34.0,13.0,10.287052540108562,9.082047967240214,premier_league,Wolverhampton Wanderers,34.0,3.0,2.842463499866424,0.16,0.0882,0.0836,0.0,0.0,D,1.0,1.0,False,0.6039,0.0533,0.0505,0.0374,0.2309,0.1827,0.1613,0.0028,71.3,0.405,69.1,0.398,59.6,0.147,57.8,-0.184,38.0,-0.518,30.1,-0.617,32.5,-0.578,71.9,0.371,48.6,-0.23,61.8,0.118,23,1,0,10,2,0,0,1,0.57,-0.02,,-0.39,False,False,False,False,0.091,right,1,False,0.118,0.029,0.853,0.0,0.588,0.147,0.0,0.265,2020: -0.1 -> 2021: -0.1 -> 2022: -0.1 -> 2023: +0.5,2023.0,0.53,2020.0,-0.13
6942,Arthur,4,4,5065.0,90.0,3.0,2.0,1.5603760778903961,0.7990772444754837,3.0,3.792396718636155,23.0,62.0,26.69476927164942,23.631109308451414,serie_a,Juventus,22.0,2.0,0.7990772463381279,1.2,0.0909,0.0363,1.0,1.0,M,1.0,1.0,False,0.3909,0.0355,0.0142,0.0674,1.1017,0.4743,0.4199,0.0213,11.0,-1.043,36.2,-0.48,6.6,-0.996,38.9,-0.457,67.2,0.251,79.0,0.631,91.8,1.379,81.0,0.675,9.8,-1.127,72.3,0.433,0,0,0,22,0,0,0,2,,,,1.2,False,False,False,False,0.0,right,0,False,0.818,0.045,0.136,0.043,0.261,0.522,0.043,0.13,2020: +0.8 -> 2021: -0.1 -> 2023: +0.8 -> 2024: -0.3,2020.0,0.84,2024.0,-0.27
482,Roberto Firmino,3,3,5064.0,81.0,25.0,25.0,26.236436039209366,26.236436039209366,15.0,11.390528575517237,152.0,81.0,51.1813508849591,22.59608546923846,premier_league,Liverpool,152.0,25.0,26.23643472325056,-1.24,0.1645,0.1726,0.0,0.0,F,1.0,1.0,False,2.7014,0.4443,0.4663,0.2024,1.4396,0.9096,0.4016,-0.022,80.0,0.796,91.1,1.383,90.2,1.402,78.6,0.737,69.9,0.382,97.5,2.255,97.5,2.337,49.4,0.047,87.4,1.167,86.0,1.034,30,31,0,91,5,4,0,16,1.8,0.14,,-3.17,True,True,False,True,0.254,right,31,True,0.25,0.013,0.737,0.0,0.164,0.763,0.0,0.072,2020: -3.9 -> 2021: -0.2 -> 2022: +2.9,2022.0,2.88,2020.0,-3.86
849,Chancel Mbemba,2,2,5063.0,61.0,7.0,7.0,5.531911609694362,5.531911609694362,2.0,1.5938512720167637,46.0,13.0,19.848078337032348,18.72018039273098,ligue_1,Marseille,46.0,7.0,5.531913213431833,1.47,0.1522,0.1203,0.0,0.0,D,1.0,1.0,False,0.8177,0.1244,0.0983,0.0283,0.2311,0.3528,0.3328,0.0261,90.3,1.236,97.7,2.331,95.2,1.747,47.0,-0.382,38.1,-0.518,78.9,0.682,83.8,0.924,89.9,1.215,74.9,0.473,85.7,0.946,23,4,0,19,3,1,0,3,1.18,0.09,,0.19,False,False,False,False,0.174,right,4,False,0.043,0.0,0.957,0.0,0.565,0.239,0.0,0.196,2022: +1.3 -> 2023: +0.2,2022.0,1.27,2023.0,0.2
3697,Odsonne Edouard,4,4,5063.0,99.0,18.0,17.0,20.2640733551234,19.502909375354648,6.0,4.588295771740377,135.0,58.0,26.68791231326759,7.741469092667103,premier_league,Crystal Palace,134.0,17.0,19.50290803983807,-2.5,0.1269,0.1455,1.0,1.0,F,0.974,1.0,False,2.382,0.3022,0.3467,0.0816,1.031,0.4744,0.1376,-0.0444,65.4,0.346,70.2,0.399,74.5,0.547,16.6,-0.928,39.1,-0.427,47.7,-0.202,37.1,-0.468,36.5,-0.23,71.0,0.52,64.4,0.304,26,43,0,65,1,9,0,7,-2.68,2.09,,-1.92,True,True,False,True,0.398,two_footed,43,True,0.224,0.0,0.776,0.022,0.089,0.793,0.007,0.089,2021: -0.8 -> 2022: -0.5 -> 2023: -0.9,2022.0,-0.54,2023.0,-0.87
8762,Luis Pérez,3,3,5059.0,70.0,0.0,0.0,0.33339240215718735,0.33339240215718735,1.0,4.082345752976835,11.0,49.0,12.045335935428739,8.595907053910196,la_liga,Real Valladolid,11.0,0.0,0.3333925046026702,-0.33,0.0,0.0303,0.0,0.0,M,0.744,0.25617711010081046,True,0.1957,0.0,0.0059,0.0726,0.8717,0.2143,0.1529,-0.0059,1.6,-1.372,11.0,-0.938,2.0,-1.119,42.4,-0.38,50.5,-0.186,15.1,-0.901,19.7,-0.802,55.6,0.063,5.5,-1.295,11.0,-1.163,0,0,0,11,0,0,0,0,,,,-0.33,False,False,False,False,0.0,right,0,False,0.636,0.091,0.273,0.0,0.364,0.636,0.0,0.0,2020: -0.1 -> 2022: -0.1 -> 2024: -0.1,2020.0,-0.08,2024.0,-0.15
9640,Florent Ogier,3,3,5052.0,70.0,2.0,2.0,1.1449020821601152,1.1449020821601152,2.0,1.9135063197463749,15.0,8.0,9.452597609721124,9.42446690890938,ligue_1,Clermont Foot,15.0,2.0,1.1449016984552136,0.86,0.1333,0.0763,0.0,0.0,D,1.0,1.0,False,0.2672,0.0356,0.0204,0.0341,0.1425,0.1684,0.1679,0.0153,16.7,-0.904,52.2,-0.084,20.9,-0.86,55.7,-0.255,17.0,-0.743,24.8,-0.726,35.8,-0.521,83.7,0.824,40.6,-0.369,81.3,0.702,12,1,0,2,1,0,0,1,0.32,-0.31,,0.84,False,False,False,False,0.333,right,1,False,0.067,0.0,0.933,0.0,0.6,0.0,0.0,0.4,2021: +0.2 -> 2022: -0.1 -> 2023: +0.8,2023.0,0.77,2022.0,-0.12
4229,Raúl de Tomás,4,4,5051.0,80.0,22.0,15.0,24.00180522352457,18.05570856295526,5.0,3.4707866553217173,188.0,43.0,23.0551823573187,6.4222771329805255,la_liga,Espanyol,180.0,15.0,18.05570771871134,-3.06,0.0833,0.1003,8.0,7.0,F,1.0,1.0,False,3.2073,0.2673,0.3217,0.0618,0.7662,0.4108,0.1144,-0.0545,93.4,1.508,61.8,0.158,68.5,0.368,8.5,-1.201,15.1,-0.952,31.3,-0.561,25.0,-0.714,32.2,-0.355,32.7,-0.558,29.9,-0.543,28,67,0,85,4,5,0,6,1.06,-1.84,,-2.28,True,True,False,True,0.441,two_footed,67,True,0.389,0.033,0.578,0.069,0.08,0.771,0.043,0.037,2021: +0.0 -> 2022: +0.1 -> 2023: -3.2,2022.0,0.14,2023.0,-3.2
6018,Samuel Moutoussamy,4,4,5050.0,92.0,1.0,1.0,5.4968457985669374,5.4968457985669374,3.0,1.7179895229637623,53.0,34.0,17.27422047406435,11.675026584416628,ligue_1,Nantes,53.0,1.0,5.496845949441193,-4.5,0.0189,0.1037,0.0,0.0,M,0.983,1.0,False,0.9446,0.0178,0.098,0.0306,0.6059,0.3079,0.2081,-0.0802,52.7,-0.112,25.6,-0.709,72.0,0.245,12.4,-1.007,26.1,-0.692,43.5,-0.35,41.9,-0.351,4.3,-1.608,79.6,0.756,23.2,-0.831,1,42,0,10,0,1,0,0,-0.27,-2.42,,-1.8,False,True,False,False,0.808,left,10,False,0.453,0.0,0.547,0.0,0.094,0.887,0.0,0.019,2021: -1.9 -> 2022: -1.4 -> 2023: -1.1,2023.0,-1.12,2021.0,-1.94
1809,Joaquín Correa,5,5,5046.0,111.0,19.0,18.0,19.53951085731387,18.778211664408445,7.0,8.280662650242448,128.0,77.0,37.18950221594423,14.843599204905331,serie_a,Inter,127.0,18.0,18.778204938396808,-0.78,0.1417,0.1479,1.0,1.0,F,1.0,1.0,False,2.2652,0.321,0.3349,0.1477,1.3734,0.6633,0.2647,-0.0139,60.2,0.182,74.0,0.529,71.7,0.462,55.3,-0.017,66.7,0.251,82.7,0.864,82.2,0.883,55.0,0.147,73.6,0.577,73.7,0.591,18,23,1,85,1,5,0,12,-0.97,-0.06,-0.17,0.41,False,False,False,True,0.213,right,23,False,0.189,0.0,0.811,0.008,0.047,0.914,0.008,0.023,2020: +0.3 -> 2021: +0.5 -> 2022: -0.7 -> 2024: -0.4,2021.0,0.51,2022.0,-0.67
7184,Tim Ream,3,3,5043.0,58.0,2.0,2.0,1.455250347033143,1.455250347033143,0.0,0.0717986021190881,4.0,3.0,11.706922622397542,11.659936616197228,premier_league,Fulham,4.0,2.0,1.4552503470331428,0.54,0.5,0.3638,0.0,0.0,D,1.0,1.0,False,0.0714,0.0357,0.026,0.0013,0.0535,0.2089,0.2081,0.0096,1.0,-1.666,52.3,-0.081,28.8,-0.673,2.9,-0.969,3.1,-0.969,38.6,-0.417,51.5,-0.169,80.2,0.617,99.8,5.131,99.9,5.445,2,2,0,0,0,2,0,0,-0.37,0.91,,,False,False,False,False,1.0,left,0,False,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.25,2020: +0.0 -> 2022: +0.5 -> 2023: +0.0,2022.0,0.51,2020.0,0.0
6882,Ghislain Konan,2,2,5041.0,59.0,3.0,3.0,0.8324533039703965,0.8324533039703965,4.0,4.493084594607353,27.0,49.0,12.20346470316872,9.282151139806956,ligue_1,Reims,27.0,3.0,0.8324530990794288,2.17,0.1111,0.0308,0.0,0.0,D,0.519,0.5185479071612775,True,0.482,0.0536,0.0149,0.0802,0.8748,0.2179,0.1657,0.0387,53.5,-0.069,69.4,0.406,12.9,-1.044,82.2,0.747,87.7,1.116,43.1,-0.348,34.6,-0.54,94.7,1.672,4.0,-1.24,74.6,0.415,0,24,0,3,0,3,0,0,,2.26,,-0.09,False,False,False,False,0.889,left,3,False,0.704,0.0,0.296,0.037,0.148,0.815,0.0,0.0,2020: +1.8 -> 2021: +0.4,2020.0,1.75,2021.0,0.42
6930,Néstor Araújo,2,2,5034.0,67.0,0.0,0.0,0.5217745937407017,0.5217745937407017,0.0,0.9038616884499788,14.0,6.0,11.76387298386544,11.063096668571234,la_liga,Celta Vigo,14.0,0.0,0.5217745937407011,-0.52,0.0,0.0373,0.0,0.0,D,1.0,1.0,False,0.2503,0.0,0.0093,0.0162,0.1073,0.2103,0.1978,-0.0093,14.4,-0.97,13.5,-1.052,6.0,-1.231,27.3,-0.645,10.8,-0.832,39.4,-0.406,47.6,-0.259,49.7,-0.068,7.7,-1.115,13.3,-1.022,5,1,0,8,0,0,0,0,-0.17,-0.04,,-0.31,False,False,False,False,0.111,right,1,False,0.429,0.0,0.571,0.0,0.357,0.5,0.0,0.143,2020: -0.3 -> 2021: -0.2,2021.0,-0.23,2020.0,-0.29
3357,Djibril Sidibe,3,3,5033.0,75.0,0.0,0.0,0.6261637527495622,0.6261637527495622,5.0,6.566983389668167,14.0,48.0,20.10970309562981,17.68590279109776,ligue_1,Monaco,14.0,0.0,0.6261637723073357,-0.63,0.0,0.0447,0.0,0.0,D,1.0,1.0,False,0.2503,0.0,0.0112,0.1174,0.8583,0.3596,0.3163,-0.0113,14.4,-0.97,13.5,-1.052,8.1,-1.168,92.5,1.556,87.1,1.074,80.1,0.734,81.6,0.779,45.0,-0.141,13.1,-0.974,13.3,-1.022,2,0,0,12,0,0,0,0,-0.15,,,-0.48,False,False,False,False,0.0,right,0,False,0.571,0.143,0.286,0.357,0.071,0.357,0.0,0.214,2020: -0.2 -> 2021: -0.1 -> 2024: -0.3,2021.0,-0.14,2024.0,-0.3
8891,Gonzalo Verdú,3,3,5030.0,68.0,1.0,1.0,2.048248411156237,2.048248411156237,2.0,2.2085803020745516,23.0,6.0,5.498148141428828,5.201293142512441,la_liga,Elche,23.0,1.0,2.048248713836073,-1.05,0.0435,0.0891,0.0,0.0,D,1.0,1.0,False,0.4115,0.0179,0.0366,0.0395,0.1074,0.0984,0.0931,-0.0188,40.2,-0.343,33.5,-0.565,42.9,-0.318,60.0,-0.138,11.0,-0.832,5.1,-1.26,6.7,-1.176,30.2,-0.412,52.7,-0.124,36.0,-0.46,14,1,2,6,0,0,0,1,-1.55,-0.07,-0.12,0.69,False,False,False,False,0.143,right,1,False,0.174,0.0,0.826,0.174,0.609,0.0,0.0,0.217,2020: -1.1 -> 2021: -0.1 -> 2022: +0.2,2022.0,0.21,2020.0,-1.13
8700,Xavi Simons,4,4,5030.0,64.0,18.0,17.0,14.21831595338881,12.70276259817183,17.0,16.84341318719089,134.0,130.0,41.29302489757538,19.603732305578887,bundesliga,RasenBallsport Leipzig,132.0,17.0,12.702763129957015,4.3,0.1288,0.0962,2.0,1.0,M,0.976,1.0,False,2.3618,0.3042,0.2273,0.3014,2.326,0.7388,0.3508,0.0769,97.3,2.271,98.5,2.985,95.6,2.16,99.1,3.04,97.9,2.578,96.6,2.189,83.9,0.815,96.5,1.926,73.7,0.546,88.5,1.099,1,7,0,124,1,1,0,15,0.63,0.46,,3.21,False,False,False,True,0.053,right,7,False,0.561,0.023,0.417,0.052,0.075,0.851,0.015,0.007,2023: +0.8 -> 2024: +3.8,2024.0,3.78,2023.0,0.78
6750,Gonzalo Villar,5,4,5030.0,109.0,1.0,1.0,2.4283292843028903,2.4283292843028903,5.0,2.8216029293835163,38.0,25.0,19.41754425689578,15.53705879114568,serie_a,Roma,38.0,1.0,2.4283292684704048,-1.43,0.0263,0.0639,0.0,0.0,M,0.645,1.0,True,0.6799,0.0179,0.0434,0.0505,0.4473,0.3474,0.278,-0.0256,32.9,-0.557,25.7,-0.707,31.9,-0.563,27.0,-0.71,13.9,-0.993,54.7,-0.117,67.0,0.22,29.9,-0.38,42.1,-0.356,26.1,-0.701,1,13,0,24,0,0,0,1,-0.13,-0.66,,-0.64,False,False,False,False,0.351,two_footed,13,False,0.605,0.053,0.342,0.0,0.158,0.789,0.0,0.053,2020: -0.5 -> 2022: -0.1 -> 2023: -0.5,2022.0,-0.14,2020.0,-0.54
11743,Kirian Rodríguez,2,2,5024.0,58.0,6.0,6.0,3.5311158280819654,3.5311158280819654,5.0,3.5792268496006727,64.0,53.0,18.927664395421743,14.5117233004421,la_liga,Las Palmas,64.0,6.0,3.531115810386834,2.47,0.0938,0.0552,0.0,0.0,M,1.0,1.0,False,1.1465,0.1075,0.0633,0.0641,0.9494,0.3391,0.26,0.0442,67.0,0.227,76.7,0.448,48.9,-0.269,36.8,-0.507,57.5,-0.039,52.6,-0.166,61.1,0.073,91.5,1.19,31.0,-0.599,74.2,0.484,0,7,0,57,0,1,0,5,,0.37,,2.1,False,False,False,True,0.109,right,7,False,0.781,0.047,0.172,0.031,0.188,0.75,0.0,0.031,2023: +4.2 -> 2024: -1.7,2023.0,4.16,2024.0,-1.69
10923,Himad Abdelli,2,2,5022.0,62.0,8.0,5.0,7.986674923449755,4.946294367313385,3.0,6.135926724411547,62.0,74.0,17.47404845058918,9.817792581394315,ligue_1,Angers,58.0,5.0,4.946294351480899,0.05,0.0862,0.0853,4.0,3.0,F,1.0,1.0,False,1.0394,0.0896,0.0886,0.11,1.3262,0.3132,0.1759,0.0009,5.4,-1.544,13.4,-1.072,5.6,-1.299,33.9,-0.536,63.9,0.157,10.8,-1.112,55.8,-0.061,63.8,0.33,19.5,-0.916,32.3,-0.487,5,12,0,41,1,1,0,3,0.2,-0.93,,0.79,False,False,False,True,0.226,right,12,False,0.655,0.034,0.31,0.032,0.129,0.774,0.065,0.0,2022: +0.7 -> 2024: -0.7,2022.0,0.74,2024.0,-0.69
3951,Kevin Bonifazi,5,5,5022.0,75.0,0.0,0.0,2.214323714375496,2.214323714375496,0.0,1.141808572690934,28.0,9.0,11.708576490636915,11.401426011230797,serie_a,Udinese,28.0,0.0,2.214321384206413,-2.21,0.0,0.0791,0.0,0.0,D,1.0,1.0,False,0.5018,0.0,0.0397,0.0205,0.1613,0.2098,0.2043,-0.0396,56.0,0.008,13.5,-1.052,46.7,-0.214,34.7,-0.551,21.0,-0.695,39.1,-0.41,50.7,-0.202,8.7,-1.166,44.4,-0.316,13.3,-1.022,10,8,1,9,0,0,0,0,-0.82,-0.87,-0.03,-0.5,False,False,False,False,0.471,two_footed,8,False,0.214,0.0,0.786,0.0,0.393,0.107,0.0,0.5,2020: -1.2 -> 2021: -0.9 -> 2022: -0.2,2022.0,-0.16,2020.0,-1.19
1233,Filip Djuricic,3,3,5021.0,76.0,10.0,9.0,11.84855950716883,11.087260329164565,5.0,9.60388423036784,98.0,98.0,27.26460136473179,10.59124253038317,serie_a,Sassuolo,97.0,9.0,11.08726243395358,-2.09,0.0928,0.1143,1.0,1.0,M,0.576,1.0,True,1.7387,0.1613,0.1987,0.1721,1.7566,0.4887,0.1898,-0.0375,89.5,1.223,89.1,1.142,93.7,1.736,87.1,1.107,91.8,1.496,81.0,0.716,34.9,-0.501,19.7,-0.648,85.7,1.052,73.8,0.466,5,18,0,74,2,0,0,7,0.41,-1.93,,-0.56,False,False,False,True,0.196,right,18,False,0.474,0.0,0.526,0.01,0.061,0.888,0.01,0.031,2020: -2.0 -> 2021: -0.6 -> 2022: +0.5,2022.0,0.52,2020.0,-2.04
7091,Christian Kouamé,4,4,5021.0,110.0,8.0,8.0,14.940277678892016,14.940277678892016,7.0,9.88459792919457,107.0,81.0,27.563415109179914,8.057549353688955,serie_a,Fiorentina,107.0,8.0,14.940284922718998,-6.94,0.0748,0.1396,0.0,0.0,F,1.0,1.0,False,1.9179,0.1434,0.2678,0.1772,1.4519,0.4941,0.1444,-0.1244,38.8,-0.307,25.2,-0.7,56.2,-0.018,69.6,0.389,70.7,0.406,53.1,-0.091,40.9,-0.396,9.3,-1.219,66.7,0.379,23.5,-0.708,46,13,0,48,4,0,0,4,-0.63,-1.74,,-4.57,True,False,False,True,0.213,right,13,False,0.234,0.019,0.748,0.009,0.159,0.785,0.0,0.047,2020: -2.5 -> 2022: -1.9 -> 2023: -0.2 -> 2024: -2.4,2023.0,-0.19,2020.0,-2.51
8291,Daniel Podence,4,4,5014.0,84.0,11.0,11.0,8.505613015964627,8.505613015964627,5.0,8.502430718392134,111.0,94.0,20.560465341433883,7.371401006355882,premier_league,Wolverhampton Wanderers,111.0,11.0,8.505613177083427,2.49,0.0991,0.0766,0.0,0.0,F,1.0,1.0,False,1.9924,0.1974,0.1527,0.1526,1.6873,0.3691,0.1323,0.0447,42.9,-0.202,41.6,-0.326,20.1,-0.841,58.5,0.05,81.5,0.872,21.3,-0.797,34.6,-0.524,83.9,0.871,11.6,-1.124,42.6,-0.236,8,29,0,74,0,4,0,7,-0.59,1.46,,1.63,False,True,False,True,0.282,right,29,True,0.459,0.027,0.514,0.009,0.072,0.883,0.0,0.036,2020: +0.3 -> 2021: +0.0 -> 2022: +2.3,2022.0,2.28,2021.0,0.0
7867,Robert Skov,5,5,5011.0,98.0,9.0,6.0,9.310450283810496,7.037123573943973,9.0,10.132356328889728,135.0,88.0,18.918604226782918,8.79562308639288,bundesliga,Hoffenheim,132.0,6.0,7.0371229792945025,-1.04,0.0455,0.0533,3.0,3.0,M,0.765,0.0690480941927759,True,2.3708,0.1078,0.1264,0.182,1.5805,0.3398,0.158,-0.0187,97.4,2.286,77.0,0.452,82.3,0.666,89.3,1.255,87.5,1.161,52.7,-0.162,21.2,-0.761,37.0,-0.225,28.0,-0.652,38.3,-0.364,7,110,0,15,0,6,0,0,-0.98,0.91,,-0.97,False,True,False,False,0.88,left,15,False,0.538,0.045,0.417,0.185,0.074,0.689,0.022,0.03,2020: -0.8 -> 2022: -0.7 -> 2023: +1.1 -> 2024: -0.0,2023.0,1.13,2020.0,-0.8
8813,Tanguy Coulibaly,5,5,5008.0,107.0,10.0,9.0,12.603825309313834,11.846048639155924,2.0,7.2039811834692955,96.0,56.0,24.29161832202226,8.075913278385997,bundesliga,VfB Stuttgart,95.0,9.0,11.84604719560593,-2.85,0.0947,0.1247,1.0,1.0,F,1.0,0.48282747603833864,True,1.7073,0.1617,0.2129,0.1295,1.0064,0.4366,0.1451,-0.0512,26.8,-0.604,30.3,-0.573,41.1,-0.41,44.6,-0.268,36.8,-0.476,37.9,-0.416,41.2,-0.388,33.8,-0.314,53.4,0.024,39.7,-0.322,10,66,0,19,0,8,0,1,-0.56,-0.89,,-1.4,False,True,False,False,0.776,left,19,False,0.295,0.011,0.695,0.01,0.052,0.927,0.01,0.0,2020: -0.8 -> 2021: -0.9 -> 2023: -1.3 -> 2024: -2.0,2020.0,-0.75,2024.0,-1.96
